Fotograma	Hora-Minuto-Segundo	Tiempo	fps	Exposición	Ganancia	Bitrate	WB
269	13-4-11	29.00569748878479	28.931821317219878	-1.0	-1.0	-1.0	WB
270	13-4-11	29.038132667541504	30.849090186964006	-1.0	-1.0	-1.0	WB
271	13-4-11	29.07089328765869	30.534897095973385	-1.0	-1.0	-1.0	WB
272	13-4-11	29.10815191268921	26.82603356528858	-1.0	-1.0	-1.0	WB
273	13-4-11	29.139572381973267	31.833149917652683	-1.0	-1.0	-1.0	WB
274	13-4-11	29.173193216323853	29.752956281788453	-1.0	-1.0	-1.0	WB
275	13-4-11	29.20856285095215	28.271886543179917	-1.0	-1.0	-1.0	WB
276	13-4-11	29.238348960876465	33.56759049547423	-1.0	-1.0	-1.0	WB
277	13-4-11	29.27487301826477	27.39137306122449	-1.0	-1.0	-1.0	WB
278	13-4-11	29.306370496749878	31.6998632031622	-1.0	-1.0	-1.0	WB
279	13-4-11	29.34035849571228	29.445283760635757	-1.0	-1.0	-1.0	WB
280	13-4-11	29.37075901031494	32.85166909472563	-1.0	-1.0	-1.0	WB
281	13-4-11	29.404111623764038	30.004750050075828	-1.0	-1.0	-1.0	WB
282	13-4-11	29.441242218017578	26.942867787812993	-1.0	-1.0	-1.0	WB
283	13-4-11	29.473933935165405	30.595704948646127	-1.0	-1.0	-1.0	WB
284	13-4-11	29.507794857025146	29.547131797144125	-1.0	-1.0	-1.0	WB
285	13-4-11	29.53784728050232	33.236425877206884	-1.0	-1.0	-1.0	WB
286	13-4-11	29.572744846343994	28.659601363863093	-1.0	-1.0	-1.0	WB
287	13-4-11	29.604557037353516	31.448631626302767	-1.0	-1.0	-1.0	WB
288	13-4-11	29.638973712921143	29.153227544119385	-1.0	-1.0	-1.0	WB
289	13-4-11	29.670764446258545	31.30755163430892	-1.0	-1.0	-1.0	WB
290	13-4-11	29.703232765197754	30.830269396155686	-1.0	-1.0	-1.0	WB
291	13-4-11	29.74177885055542	25.950515693541302	-1.0	-1.0	-1.0	WB
292	13-4-11	29.772675275802612	32.34249406249036	-1.0	-1.0	-1.0	WB
293	13-4-11	29.803767681121826	32.15257953238789	-1.0	-1.0	-1.0	WB
294	13-4-11	29.840878009796143	26.94373317744702	-1.0	-1.0	-1.0	WB
295	13-4-11	29.870038986206055	34.29745200013083	-1.0	-1.0	-1.0	WB
296	13-4-12	29.903736352920532	29.667932802829355	-1.0	-1.0	-1.0	WB
297	13-4-12	29.940962553024292	26.899669069546704	-1.0	-1.0	-1.0	WB
298	13-4-12	29.970884561538696	33.3914815699387	-1.0	-1.0	-1.0	WB
299	13-4-12	30.004592895507812	29.654927635625757	-1.0	-1.0	-1.0	WB
300	13-4-12	30.043171882629395	26.010381073455086	-1.0	-1.0	-1.0	WB
301	13-4-12	30.069859266281128	37.27640665132111	-1.0	-1.0	-1.0	WB
302	13-4-12	30.10374617576599	29.50929749885672	-1.0	-1.0	-1.0	WB
303	13-4-12	30.141901969909668	26.234896012509772	-1.0	-1.0	-1.0	WB
304	13-4-12	30.1699800491333	35.58385014125612	-1.0	-1.0	-1.0	WB
305	13-4-12	30.20467257499695	28.81871087872146	-1.0	-1.0	-1.0	WB
306	13-4-12	30.237974643707275	30.01505653356233	-1.0	-1.0	-1.0	WB
